
time;gFx;gFy;gFz;wx;wy;wz;
8.801;-0,07;0,20;1,10;-0,17;-0,09;-0,25;
8.802;-0,07;0,20;1,10;-0,16;-0,04;-0,24;
8.804;-0,09;0,19;1,14;-0,16;-0,04;-0,24;
8.804;-0,09;0,19;1,14;-0,14;0,01;-0,23;
8.809;-0,09;0,19;1,14;-0,12;0,07;-0,22;
8.81;-0,11;0,19;1,17;-0,12;0,07;-0,22;
8.811;-0,12;0,19;1,20;-0,12;0,07;-0,22;
8.811;-0,12;0,19;1,20;-0,10;0,12;-0,20;
8.812;-0,12;0,19;1,20;-0,07;0,16;-0,18;
8.813;-0,13;0,19;1,23;-0,07;0,16;-0,18;
8.814;-0,13;0,19;1,23;-0,03;0,20;-0,17;
8.814;-0,14;0,19;1,26;-0,03;0,20;-0,17;
8.816;-0,14;0,19;1,26;0,00;0,23;-0,15;
8.817;-0,15;0,19;1,28;0,00;0,23;-0,15;
8.819;-0,15;0,19;1,28;0,04;0,25;-0,13;
8.819;-0,17;0,18;1,30;0,04;0,25;-0,13;
8.822;-0,18;0,16;1,31;0,04;0,25;-0,13;
8.822;-0,18;0,16;1,31;0,08;0,27;-0,10;
8.831;-0,18;0,16;1,31;0,13;0,29;-0,07;
8.832;-0,19;0,16;1,32;0,13;0,29;-0,07;
8.832;-0,19;0,16;1,32;0,16;0,30;-0,04;
8.832;-0,19;0,16;1,32;0,16;0,30;-0,04;
8.833;-0,19;0,16;1,32;0,18;0,29;-0,01;
8.834;-0,19;0,15;1,32;0,18;0,29;-0,01;
8.835;-0,19;0,15;1,32;0,20;0,28;0,01;
8.836;-0,19;0,15;1,32;0,20;0,28;0,01;
8.837;-0,19;0,15;1,32;0,22;0,26;0,04;
8.837;-0,18;0,15;1,32;0,22;0,26;0,04;
8.839;-0,18;0,15;1,32;0,24;0,23;0,06;
8.84;-0,17;0,15;1,31;0,24;0,23;0,06;
8.841;-0,16;0,14;1,30;0,24;0,23;0,06;
8.841;-0,16;0,14;1,30;0,24;0,20;0,08;
8.842;-0,16;0,14;1,30;0,24;0,16;0,09;
8.842;-0,14;0,14;1,29;0,24;0,16;0,09;
8.855;-0,12;0,13;1,29;0,24;0,16;0,09;
8.856;-0,12;0,13;1,29;0,23;0,11;0,10;
8.856;-0,10;0,13;1,28;0,23;0,11;0,10;
8.856;-0,10;0,13;1,28;0,22;0,05;0,11;
8.856;-0,10;0,13;1,28;0,21;-0,00;0,11;
8.856;-0,08;0,12;1,28;0,21;-0,00;0,11;
8.857;-0,08;0,12;1,28;0,19;-0,06;0,10;
8.857;-0,07;0,12;1,28;0,19;-0,06;0,10;
8.857;-0,04;0,11;1,29;0,19;-0,06;0,10;
8.857;-0,04;0,11;1,29;0,17;-0,11;0,09;
8.857;-0,04;0,11;1,29;0,16;-0,17;0,07;
8.857;-0,03;0,11;1,30;0,16;-0,17;0,07;
8.858;-0,03;0,11;1,30;0,14;-0,22;0,05;
8.858;-0,02;0,11;1,31;0,14;-0,22;0,05;
8.86;-0,01;0,10;1,32;0,14;-0,22;0,05;
8.861;-0,01;0,10;1,32;0,13;-0,26;0,03;
8.864;-0,01;0,10;1,34;0,13;-0,26;0,03;
8.864;-0,01;0,10;1,34;0,12;-0,30;0,01;
8.867;-0,00;0,10;1,36;0,12;-0,30;0,01;
8.867;-0,00;0,10;1,36;0,12;-0,33;-0,01;
8.868;-0,00;0,10;1,36;0,12;-0,35;-0,04;
8.869;0,01;0,10;1,38;0,12;-0,35;-0,04;
8.872;0,01;0,10;1,38;0,13;-0,37;-0,06;
8.873;0,01;0,10;1,39;0,13;-0,37;-0,06;
8.877;0,01;0,10;1,39;0,14;-0,38;-0,09;
8.877;0,02;0,10;1,40;0,14;-0,38;-0,09;
8.878;0,02;0,10;1,40;0,15;-0,39;-0,11;
8.878;0,04;0,10;1,41;0,15;-0,39;-0,11;
8.878;0,05;0,10;1,43;0,15;-0,39;-0,11;
8.879;0,05;0,10;1,43;0,18;-0,40;-0,14;
8.879;0,05;0,10;1,43;0,20;-0,40;-0,17;
8.879;0,05;0,09;1,43;0,20;-0,40;-0,17;
8.882;0,05;0,09;1,43;0,23;-0,40;-0,20;
8.882;0,06;0,10;1,42;0,23;-0,40;-0,20;
8.888;0,06;0,10;1,42;0,26;-0,41;-0,23;
8.888;0,07;0,11;1,41;0,26;-0,41;-0,23;
8.888;0,07;0,11;1,40;0,26;-0,41;-0,23;
8.889;0,07;0,11;1,40;0,29;-0,42;-0,27;
8.892;0,06;0,12;1,38;0,29;-0,42;-0,27;
8.893;0,06;0,12;1,38;0,32;-0,44;-0,29;
8.894;0,06;0,12;1,38;0,35;-0,44;-0,32;
8.894;0,06;0,12;1,36;0,35;-0,44;-0,32;
8.898;0,06;0,12;1,36;0,37;-0,45;-0,34;
8.898;0,05;0,13;1,34;0,37;-0,45;-0,34;
8.901;0,05;0,13;1,34;0,39;-0,45;-0,36;
8.902;0,05;0,14;1,31;0,39;-0,45;-0,36;
8.902;0,05;0,14;1,31;0,41;-0,45;-0,37;
8.902;0,04;0,15;1,29;0,41;-0,45;-0,37;
8.903;0,03;0,16;1,26;0,41;-0,45;-0,37;
8.903;0,03;0,16;1,26;0,41;-0,44;-0,38;
8.905;0,03;0,16;1,26;0,40;-0,42;-0,38;
8.906;0,03;0,17;1,24;0,40;-0,42;-0,38;
8.909;0,03;0,17;1,24;0,39;-0,39;-0,38;
8.91;0,02;0,17;1,21;0,39;-0,39;-0,38;
8.913;0,02;0,17;1,21;0,37;-0,36;-0,38;
8.914;0,02;0,18;1,18;0,37;-0,36;-0,38;
8.915;0,02;0,18;1,18;0,34;-0,32;-0,37;
8.915;0,01;0,19;1,17;0,34;-0,32;-0,37;
8.92;0,01;0,19;1,17;0,31;-0,29;-0,36;
8.921;0,00;0,19;1,15;0,31;-0,29;-0,36;
8.921;0,00;0,19;1,15;0,27;-0,24;-0,35;
8.922;0,00;0,18;1,14;0,27;-0,24;-0,35;
8.922;-0,00;0,17;1,14;0,27;-0,24;-0,35;
8.923;-0,00;0,17;1,14;0,23;-0,19;-0,34;
8.926;-0,01;0,16;1,14;0,23;-0,19;-0,34;
8.927;-0,01;0,16;1,14;0,18;-0,12;-0,33;
8.928;-0,01;0,14;1,13;0,18;-0,12;-0,33;
8.929;-0,01;0,14;1,13;0,13;-0,05;-0,32;
8.929;-0,01;0,14;1,13;0,08;0,02;-0,31;
8.93;-0,01;0,13;1,13;0,08;0,02;-0,31;
8.933;-0,01;0,11;1,13;0,08;0,02;-0,31;
8.933;-0,01;0,11;1,13;0,01;0,10;-0,31;
8.934;-0,01;0,10;1,13;0,01;0,10;-0,31;
8.935;-0,01;0,10;1,13;-0,05;0,17;-0,30;
8.939;-0,01;0,10;1,13;-0,11;0,24;-0,31;
8.939;-0,01;0,08;1,14;-0,11;0,24;-0,31;
8.94;-0,01;0,08;1,14;-0,17;0,30;-0,31;
8.94;-0,02;0,07;1,16;-0,17;0,30;-0,31;
8.945;-0,02;0,07;1,16;-0,23;0,35;-0,31;
8.946;-0,02;0,06;1,18;-0,23;0,35;-0,31;
8.947;-0,03;0,05;1,21;-0,23;0,35;-0,31;
8.947;-0,03;0,05;1,21;-0,28;0,39;-0,32;
8.948;-0,03;0,05;1,21;-0,31;0,43;-0,32;
8.949;-0,04;0,03;1,25;-0,31;0,43;-0,32;
8.95;-0,04;0,03;1,25;-0,35;0,45;-0,33;
8.951;-0,05;0,02;1,28;-0,35;0,45;-0,33;
8.952;-0,05;0,02;1,28;-0,37;0,47;-0,33;
8.952;-0,05;0,02;1,31;-0,37;0,47;-0,33;
8.955;-0,05;0,02;1,35;-0,37;0,47;-0,33;
8.956;-0,05;0,02;1,35;-0,37;0,47;-0,33;
8.956;-0,05;0,02;1,35;-0,37;0,47;-0,33;
8.957;-0,05;0,02;1,39;-0,37;0,47;-0,33;
8.969;-0,04;0,01;1,40;-0,37;0,47;-0,33;
8.97;-0,04;0,01;1,40;-0,35;0,45;-0,34;
8.97;-0,04;0,01;1,40;-0,32;0,41;-0,34;
8.971;-0,03;0,02;1,42;-0,32;0,41;-0,34;
8.971;-0,03;0,02;1,42;-0,29;0,36;-0,35;
8.972;-0,03;0,02;1,42;-0,29;0,36;-0,35;
8.972;-0,02;0,02;1,42;-0,29;0,36;-0,35;
8.973;-0,02;0,02;1,42;-0,25;0,30;-0,36;
8.973;-0,01;0,03;1,41;-0,25;0,30;-0,36;
8.974;-0,01;0,03;1,41;-0,21;0,22;-0,36;
8.974;-0,01;0,02;1,40;-0,21;0,22;-0,36;
8.975;-0,01;0,02;1,40;-0,17;0,13;-0,38;
8.975;-0,01;0,02;1,40;-0,12;0,04;-0,39;
9.005;-0,00;0,02;1,39;-0,12;0,04;-0,39;
9.005;-0,00;0,02;1,39;-0,08;-0,04;-0,40;
9.005;0,00;0,03;1,38;-0,08;-0,04;-0,40;
9.006;0,00;0,03;1,38;-0,04;-0,12;-0,42;
9.006;0,00;0,03;1,36;-0,04;-0,12;-0,42;
9.006;0,00;0,03;1,36;-0,00;-0,18;-0,43;
9.006;0,01;0,03;1,34;-0,00;-0,18;-0,43;
9.007;0,01;0,03;1,34;0,04;-0,23;-0,44;
9.007;0,01;0,04;1,32;0,04;-0,23;-0,44;
9.007;0,01;0,04;1,32;0,07;-0,27;-0,44;
9.007;0,02;0,04;1,30;0,07;-0,27;-0,44;
9.008;0,02;0,05;1,27;0,07;-0,27;-0,44;
9.008;0,02;0,05;1,27;0,09;-0,30;-0,44;
9.008;0,02;0,06;1,24;0,09;-0,30;-0,44;
9.008;0,02;0,06;1,24;0,12;-0,31;-0,45;
9.008;0,02;0,06;1,20;0,12;-0,31;-0,45;
9.009;0,02;0,06;1,20;0,13;-0,32;-0,45;
9.009;0,02;0,06;1,20;0,14;-0,31;-0,45;
9.009;0,01;0,07;1,18;0,14;-0,31;-0,45;
9.009;0,01;0,07;1,18;0,15;-0,30;-0,44;
9.01;0,01;0,08;1,16;0,15;-0,30;-0,44;
9.01;0,01;0,08;1,13;0,15;-0,30;-0,44;
9.01;0,01;0,08;1,13;0,15;-0,28;-0,43;
9.01;0,01;0,08;1,13;0,15;-0,24;-0,43;
9.011;0,01;0,09;1,11;0,15;-0,24;-0,43;
9.011;0,01;0,09;1,11;0,15;-0,20;-0,42;
9.011;0,01;0,09;1,10;0,15;-0,20;-0,42;
9.011;0,00;0,10;1,08;0,15;-0,20;-0,42;
9.012;0,00;0,10;1,08;0,15;-0,15;-0,41;
9.015;0,00;0,10;1,08;0,14;-0,08;-0,39;
9.015;0,01;0,10;1,06;0,14;-0,08;-0,39;
9.015;0,01;0,10;1,06;0,14;-0,01;-0,38;
9.016;0,01;0,10;1,04;0,14;-0,01;-0,38;
9.019;0,01;0,10;1,04;0,13;0,08;-0,37;
9.02;0,01;0,11;1,03;0,13;0,08;-0,37;
9.02;0,01;0,11;1,02;0,13;0,08;-0,37;
9.021;0,01;0,11;1,02;0,12;0,16;-0,35;
9.027;0,01;0,11;1,02;0,12;0,26;-0,34;
9.027;0,01;0,11;1,00;0,12;0,26;-0,34;
9.028;0,00;0,11;0,99;0,12;0,26;-0,34;
9.028;0,00;0,11;0,99;0,11;0,36;-0,33;
9.028;0,00;0,11;0,97;0,11;0,36;-0,33;
9.029;0,00;0,11;0,97;0,10;0,46;-0,31;
9.029;0,00;0,11;0,97;0,08;0,55;-0,29;
9.03;0,01;0,11;0,95;0,08;0,55;-0,29;
9.032;0,01;0,11;0,93;0,08;0,55;-0,29;
9.032;0,01;0,11;0,93;0,06;0,64;-0,28;
9.034;0,01;0,11;0,93;0,04;0,72;-0,27;
9.035;0,00;0,11;0,92;0,04;0,72;-0,27;
9.039;0,00;0,11;0,92;0,02;0,81;-0,26;
9.04;-0,00;0,11;0,90;0,02;0,81;-0,26;
9.04;-0,00;0,11;0,90;-0,01;0,88;-0,24;
9.041;-0,01;0,11;0,88;-0,01;0,88;-0,24;
9.041;-0,01;0,11;0,88;-0,03;0,94;-0,22;
9.042;-0,03;0,10;0,87;-0,03;0,94;-0,22;
9.046;-0,03;0,10;0,87;-0,06;0,99;-0,21;
9.047;-0,05;0,09;0,87;-0,06;0,99;-0,21;
9.047;-0,07;0,09;0,86;-0,06;0,99;-0,21;
9.048;-0,07;0,09;0,86;-0,10;1,03;-0,18;
9.051;-0,07;0,09;0,86;-0,13;1,07;-0,16;
9.052;-0,08;0,09;0,86;-0,13;1,07;-0,16;
9.054;-0,08;0,09;0,86;-0,16;1,10;-0,13;
9.055;-0,08;0,09;0,87;-0,16;1,10;-0,13;
9.055;-0,08;0,09;0,87;-0,19;1,12;-0,10;
9.055;-0,09;0,09;0,89;-0,19;1,12;-0,10;
9.06;-0,09;0,09;0,89;-0,19;1,12;-0,10;
9.061;-0,09;0,09;0,89;-0,21;1,12;-0,07;
9.062;-0,09;0,09;0,89;-0,23;1,12;-0,05;
9.062;-0,09;0,09;0,90;-0,23;1,12;-0,05;
9.063;-0,09;0,09;0,90;-0,25;1,11;-0,02;
9.063;-0,09;0,09;0,92;-0,25;1,11;-0,02;
9.064;-0,09;0,08;0,93;-0,25;1,11;-0,02;
9.064;-0,09;0,08;0,93;-0,26;1,08;0,01;
9.067;-0,09;0,08;0,93;-0,26;1,04;0,02;
9.068;-0,09;0,08;0,93;-0,26;1,04;0,02;
9.069;-0,09;0,08;0,93;-0,26;0,99;0,05;
9.07;-0,08;0,08;0,93;-0,26;0,99;0,05;
9.084;-0,08;0,08;0,93;-0,26;0,92;0,06;
9.085;-0,07;0,07;0,93;-0,26;0,92;0,06;
9.085;-0,06;0,07;0,93;-0,26;0,92;0,06;
9.086;-0,06;0,07;0,93;-0,26;0,84;0,07;
9.086;-0,06;0,07;0,93;-0,26;0,75;0,08;
9.087;-0,05;0,06;0,91;-0,26;0,75;0,08;
9.087;-0,05;0,06;0,91;-0,26;0,65;0,08;
9.088;-0,04;0,06;0,91;-0,26;0,65;0,08;
9.088;-0,04;0,06;0,91;-0,25;0,55;0,08;
9.089;-0,03;0,05;0,90;-0,25;0,55;0,08;
9.089;-0,03;0,05;0,90;-0,25;0,45;0,08;
9.09;-0,03;0,05;0,90;-0,25;0,36;0,07;
9.09;-0,02;0,05;0,90;-0,25;0,36;0,07;
9.09;-0,02;0,04;0,90;-0,25;0,36;0,07;
9.091;-0,02;0,04;0,90;-0,24;0,28;0,06;
9.092;-0,01;0,04;0,90;-0,24;0,28;0,06;
9.092;-0,01;0,04;0,90;-0,23;0,19;0,05;
9.093;0,00;0,04;0,89;-0,23;0,19;0,05;
9.119;0,01;0,05;0,89;-0,23;0,19;0,05;
9.12;0,01;0,05;0,89;-0,23;0,12;0,03;
9.12;0,01;0,05;0,89;-0,22;0,05;0,02;
9.121;0,02;0,04;0,88;-0,22;0,05;0,02;
9.121;0,03;0,04;0,87;-0,22;0,05;0,02;
9.121;0,03;0,04;0,87;-0,20;-0,00;-0,00;
9.122;0,03;0,04;0,87;-0,20;-0,00;-0,00;
9.122;0,03;0,04;0,87;-0,19;-0,05;-0,02;
9.122;0,03;0,04;0,87;-0,18;-0,08;-0,05;
9.122;0,03;0,03;0,86;-0,18;-0,08;-0,05;
9.123;0,03;0,03;0,86;-0,17;-0,11;-0,07;
9.123;0,03;0,03;0,85;-0,17;-0,11;-0,07;
9.123;0,03;0,03;0,85;-0,15;-0,12;-0,09;
9.123;0,03;0,03;0,84;-0,15;-0,12;-0,09;
9.124;0,03;0,03;0,84;-0,14;-0,13;-0,12;
9.124;0,03;0,02;0,84;-0,14;-0,13;-0,12;
9.124;0,03;0,02;0,84;-0,14;-0,13;-0,14;
9.124;0,02;0,02;0,82;-0,14;-0,13;-0,14;
9.125;0,02;0,02;0,82;-0,14;-0,13;-0,14;
9.125;0,02;0,02;0,82;-0,12;-0,13;-0,16;
9.125;0,02;0,02;0,82;-0,11;-0,12;-0,18;
9.125;0,01;0,02;0,82;-0,11;-0,12;-0,18;
9.126;0,01;0,02;0,82;-0,09;-0,11;-0,19;
9.126;0,00;0,02;0,82;-0,09;-0,11;-0,19;
9.128;-0,00;0,02;0,82;-0,09;-0,11;-0,19;
9.129;-0,00;0,02;0,82;-0,07;-0,09;-0,21;
9.129;-0,01;0,02;0,81;-0,07;-0,09;-0,21;
9.129;-0,01;0,02;0,81;-0,06;-0,07;-0,22;
9.13;-0,01;0,02;0,81;-0,04;-0,05;-0,24;
9.13;-0,01;0,03;0,81;-0,04;-0,05;-0,24;
9.133;-0,03;0,03;0,81;-0,04;-0,05;-0,24;
9.134;-0,03;0,03;0,81;-0,02;-0,03;-0,25;
9.137;-0,03;0,03;0,81;0,01;-0,01;-0,25;
9.137;-0,04;0,03;0,81;0,01;-0,01;-0,25;
9.141;-0,04;0,03;0,81;0,03;0,01;-0,25;
9.142;-0,06;0,04;0,81;0,03;0,01;-0,25;
9.143;-0,06;0,04;0,81;0,06;0,03;-0,25;
9.143;-0,08;0,04;0,80;0,06;0,03;-0,25;
9.143;-0,09;0,04;0,79;0,06;0,03;-0,25;
9.144;-0,09;0,04;0,79;0,09;0,05;-0,24;
9.144;-0,09;0,04;0,79;0,11;0,05;-0,23;
9.144;-0,09;0,05;0,75;0,11;0,05;-0,23;
9.147;-0,09;0,05;0,75;0,12;0,02;-0,21;
9.148;-0,06;0,06;0,60;0,12;0,02;-0,21;
9.15;-0,06;0,06;0,60;0,10;-0,05;-0,21;
9.151;-0,05;0,06;0,54;0,10;-0,05;-0,21;
9.153;-0,09;0,06;0,62;0,10;-0,05;-0,21;
9.154;-0,09;0,06;0,62;0,08;-0,12;-0,21;
9.155;-0,09;0,06;0,62;0,05;-0,14;-0,19;
9.156;-0,14;0,06;0,68;0,05;-0,14;-0,19;
9.159;-0,14;0,06;0,68;0,05;-0,13;-0,16;
9.159;-0,18;0,06;0,74;0,05;-0,13;-0,16;
9.16;-0,19;0,07;0,78;0,05;-0,13;-0,16;
9.16;-0,19;0,07;0,78;0,05;-0,11;-0,12;
9.163;-0,19;0,07;0,78;0,08;-0,09;-0,07;
9.163;-0,17;0,09;0,81;0,08;-0,09;-0,07;
9.165;-0,17;0,09;0,81;0,13;-0,07;-0,03;
9.166;-0,15;0,11;0,81;0,13;-0,07;-0,03;
9.167;-0,15;0,11;0,81;0,17;-0,07;0,01;
9.168;-0,13;0,12;0,80;0,17;-0,07;0,01;
9.17;-0,09;0,13;0,78;0,17;-0,07;0,01;
9.17;-0,09;0,13;0,78;0,22;-0,08;0,04;
9.174;-0,09;0,13;0,78;0,27;-0,11;0,06;
9.174;-0,09;0,13;0,78;0,31;-0,14;0,07;
9.175;-0,06;0,14;0,74;0,31;-0,14;0,07;
9.175;-0,04;0,14;0,70;0,31;-0,14;0,07;
9.176;-0,04;0,14;0,65;0,31;-0,14;0,07;
9.176;-0,04;0,14;0,65;0,34;-0,19;0,08;
9.178;-0,04;0,14;0,65;0,35;-0,24;0,08;
9.179;-0,05;0,13;0,60;0,35;-0,24;0,08;
9.181;-0,07;0,12;0,57;0,35;-0,24;0,08;
9.181;-0,07;0,12;0,57;0,35;-0,29;0,08;
9.185;-0,07;0,11;0,55;0,35;-0,29;0,08;
9.185;-0,07;0,11;0,55;0,34;-0,34;0,10;
9.187;-0,07;0,11;0,54;0,34;-0,34;0,10;
9.187;-0,07;0,11;0,54;0,33;-0,39;0,11;
9.191;-0,06;0,10;0,53;0,33;-0,39;0,11;
9.192;-0,06;0,10;0,53;0,30;-0,43;0,13;
9.196;-0,06;0,10;0,53;0,27;-0,45;0,15;
9.197;-0,05;0,11;0,53;0,27;-0,45;0,15;
9.198;-0,05;0,11;0,53;0,24;-0,46;0,16;
9.199;-0,02;0,12;0,53;0,24;-0,46;0,16;
9.199;-0,02;0,12;0,53;0,21;-0,47;0,17;
9.2;-0,01;0,13;0,54;0,21;-0,47;0,17;
9.201;-0,01;0,13;0,54;0,19;-0,46;0,18;
9.202;0,01;0,14;0,54;0,19;-0,46;0,18;
9.202;0,01;0,14;0,54;0,17;-0,45;0,18;
9.203;0,02;0,15;0,54;0,17;-0,45;0,18;
9.205;0,02;0,15;0,54;0,14;-0,44;0,18;
9.205;0,03;0,16;0,54;0,14;-0,44;0,18;
9.213;0,04;0,16;0,54;0,14;-0,44;0,18;
9.214;0,04;0,16;0,54;0,12;-0,44;0,17;
9.214;0,05;0,16;0,54;0,12;-0,44;0,17;
9.215;0,05;0,16;0,54;0,10;-0,43;0,16;
9.215;0,06;0,15;0,56;0,10;-0,43;0,16;
9.216;0,06;0,15;0,56;0,08;-0,42;0,15;
9.216;0,06;0,15;0,56;0,06;-0,42;0,14;
9.216;0,06;0,15;0,57;0,06;-0,42;0,14;
9.217;0,06;0,15;0,57;0,04;-0,40;0,13;
9.217;0,06;0,15;0,59;0,04;-0,40;0,13;
9.218;0,06;0,15;0,61;0,04;-0,40;0,13;
9.218;0,06;0,15;0,61;0,02;-0,38;0,12;
9.243;0,06;0,15;0,61;0,01;-0,35;0,11;
9.244;0,06;0,15;0,64;0,01;-0,35;0,11;
9.244;0,06;0,15;0,64;0,00;-0,32;0,10;
9.244;0,06;0,14;0,68;0,00;-0,32;0,10;
9.244;0,06;0,14;0,72;0,00;-0,32;0,10;
9.245;0,06;0,14;0,72;0,01;-0,28;0,10;
9.245;0,06;0,14;0,72;0,02;-0,22;0,08;
9.245;0,05;0,13;0,75;0,02;-0,22;0,08;
9.245;0,05;0,13;0,75;0,02;-0,17;0,08;
9.246;0,06;0,13;0,78;0,02;-0,17;0,08;
9.246;0,06;0,13;0,78;0,03;-0,13;0,06;
9.246;0,07;0,13;0,79;0,03;-0,13;0,06;
9.246;0,07;0,13;0,79;0,05;-0,10;0,05;
9.247;0,07;0,14;0,80;0,05;-0,10;0,05;
9.247;0,07;0,14;0,80;0,07;-0,08;0,04;
9.247;0,07;0,14;0,80;0,10;-0,07;0,02;
9.247;0,06;0,14;0,81;0,10;-0,07;0,02;
9.247;0,06;0,14;0,82;0,10;-0,07;0,02;
9.248;0,06;0,15;0,82;0,10;-0,07;0,02;
9.248;0,06;0,15;0,82;0,13;-0,07;0,01;
9.249;0,06;0,15;0,82;0,15;-0,07;-0,01;
9.249;0,06;0,14;0,84;0,15;-0,07;-0,01;
9.252;0,05;0,14;0,84;0,15;-0,07;-0,01;
9.252;0,05;0,14;0,84;0,17;-0,08;-0,02;
9.253;0,03;0,14;0,86;0,17;-0,08;-0,02;
9.253;0,03;0,14;0,86;0,19;-0,08;-0,04;
9.256;0,03;0,14;0,86;0,21;-0,07;-0,05;
9.256;0,02;0,13;0,88;0,21;-0,07;-0,05;
9.259;0,01;0,13;0,89;0,21;-0,07;-0,05;
9.26;0,01;0,13;0,89;0,23;-0,06;-0,06;
9.263;0,01;0,13;0,89;0,24;-0,04;-0,07;
9.263;-0,01;0,13;0,90;0,24;-0,04;-0,07;
9.267;-0,02;0,13;0,90;0,24;-0,04;-0,07;
9.267;-0,02;0,13;0,90;0,24;-0,02;-0,06;
9.267;-0,02;0,13;0,90;0,24;-0,01;-0,06;
9.268;-0,02;0,13;0,91;0,24;-0,01;-0,06;
9.269;-0,02;0,13;0,91;0,25;0,01;-0,05;
9.269;-0,03;0,14;0,91;0,25;0,01;-0,05;
9.275;-0,02;0,14;0,92;0,25;0,01;-0,05;
9.276;-0,02;0,14;0,92;0,25;0,03;-0,05;
9.276;-0,02;0,15;0,93;0,25;0,03;-0,05;
9.276;-0,02;0,15;0,93;0,25;0,04;-0,04;
9.277;-0,02;0,15;0,93;0,25;0,04;-0,04;
9.277;-0,02;0,15;0,93;0,24;0,05;-0,04;
9.279;-0,02;0,15;0,93;0,23;0,05;-0,03;
9.28;-0,02;0,16;0,94;0,23;0,05;-0,03;
9.281;-0,02;0,16;0,94;0,22;0,06;-0,03;
9.282;-0,03;0,16;0,95;0,22;0,06;-0,03;
9.286;-0,04;0,15;0,96;0,22;0,06;-0,03;
9.287;-0,04;0,15;0,96;0,21;0,06;-0,02;
9.287;-0,04;0,16;0,97;0,21;0,06;-0,02;
9.287;-0,04;0,16;0,97;0,20;0,05;-0,02;
9.287;-0,04;0,16;0,97;0,19;0,05;-0,01;
9.288;-0,05;0,16;0,98;0,19;0,05;-0,01;
9.293;-0,05;0,16;0,98;0,18;0,05;-0,00;
9.294;-0,05;0,16;1,00;0,18;0,05;-0,00;
9.294;-0,05;0,16;1,00;0,17;0,05;0,01;
9.295;-0,06;0,16;1,02;0,17;0,05;0,01;
9.295;-0,06;0,16;1,02;0,16;0,06;0,02;
9.295;-0,07;0,15;1,05;0,16;0,06;0,02;
9.296;-0,07;0,15;1,05;0,16;0,07;0,03;
9.296;-0,08;0,15;1,08;0,16;0,07;0,03;
9.297;-0,08;0,15;1,08;0,15;0,08;0,04;
9.297;-0,08;0,15;1,10;0,15;0,08;0,04;
9.304;-0,09;0,15;1,12;0,15;0,08;0,04;
9.304;-0,09;0,15;1,12;0,15;0,10;0,05;
9.305;-0,09;0,15;1,12;0,15;0,11;0,07;
9.305;-0,10;0,15;1,13;0,15;0,11;0,07;
9.309;-0,10;0,15;1,13;0,16;0,11;0,08;
9.31;-0,10;0,16;1,14;0,16;0,11;0,08;
9.311;-0,10;0,16;1,14;0,16;0,10;0,09;
9.312;-0,10;0,16;1,14;0,17;0,09;0,11;
9.312;-0,09;0,16;1,15;0,17;0,09;0,11;
9.313;-0,09;0,17;1,15;0,17;0,09;0,11;
9.316;-0,07;0,17;1,15;0,17;0,09;0,11;
9.317;-0,07;0,17;1,15;0,18;0,06;0,12;
9.319;-0,07;0,18;1,15;0,18;0,06;0,12;
9.319;-0,07;0,18;1,15;0,19;0,04;0,12;
9.323;-0,07;0,18;1,16;0,19;0,04;0,12;
9.323;-0,07;0,18;1,16;0,19;0,01;0,12;
9.335;-0,07;0,17;1,16;0,19;0,01;0,12;
9.337;-0,07;0,17;1,16;0,18;-0,01;0,12;
9.337;-0,07;0,17;1,16;0,19;-0,03;0,12;
9.338;-0,07;0,17;1,16;0,19;-0,03;0,12;
9.338;-0,07;0,17;1,16;0,19;-0,04;0,12;
9.338;-0,08;0,16;1,16;0,19;-0,04;0,12;
9.339;-0,07;0,16;1,16;0,19;-0,04;0,12;
9.339;-0,07;0,16;1,16;0,17;-0,06;0,12;
9.34;-0,07;0,15;1,16;0,17;-0,06;0,12;
9.34;-0,07;0,15;1,16;0,16;-0,07;0,12;
9.341;-0,07;0,16;1,15;0,16;-0,07;0,12;
9.341;-0,07;0,16;1,15;0,15;-0,08;0,12;
9.342;-0,07;0,16;1,15;0,13;-0,08;0,12;
9.342;-0,07;0,16;1,15;0,13;-0,08;0,12;
9.343;-0,07;0,16;1,15;0,11;-0,09;0,12;
9.343;-0,07;0,16;1,16;0,11;-0,09;0,12;
9.344;-0,07;0,16;1,16;0,09;-0,08;0,12;
9.344;-0,06;0,15;1,16;0,09;-0,08;0,12;
9.345;-0,06;0,15;1,16;0,06;-0,07;0,12;
9.345;-0,06;0,16;1,16;0,06;-0,07;0,12;
9.366;-0,06;0,16;1,16;0,03;-0,05;0,12;
9.367;-0,06;0,15;1,17;0,03;-0,05;0,12;
9.367;-0,06;0,15;1,17;0,01;-0,03;0,12;
9.367;-0,06;0,15;1,18;0,01;-0,03;0,12;
9.368;-0,07;0,15;1,20;0,01;-0,03;0,12;
9.368;-0,07;0,15;1,20;-0,02;-0,02;0,12;
9.368;-0,07;0,15;1,20;-0,05;0,00;0,12;
9.368;-0,07;0,14;1,21;-0,05;0,00;0,12;
9.369;-0,07;0,14;1,22;-0,05;0,00;0,12;
9.369;-0,07;0,14;1,22;-0,07;0,02;0,13;
9.369;-0,07;0,13;1,24;-0,07;0,02;0,13;
9.369;-0,07;0,13;1,24;-0,08;0,03;0,13;
9.37;-0,07;0,13;1,26;-0,08;0,03;0,13;
