
time;gFx;gFy;gFz;wx;wy;wz;
6.917;0,13;0,16;0,72;0,11;-0,82;-0,07;
6.921;0,12;0,15;0,73;0,11;-0,82;-0,07;
6.922;0,12;0,15;0,73;0,13;-0,81;-0,11;
6.922;0,12;0,15;0,73;0,17;-0,78;-0,14;
6.922;0,10;0,15;0,75;0,17;-0,78;-0,14;
6.924;0,09;0,14;0,76;0,17;-0,78;-0,14;
6.924;0,09;0,14;0,76;0,21;-0,72;-0,17;
6.929;0,09;0,14;0,76;0,26;-0,63;-0,19;
6.93;0,06;0,13;0,78;0,26;-0,63;-0,19;
6.93;0,06;0,13;0,78;0,30;-0,51;-0,20;
6.931;0,03;0,12;0,79;0,30;-0,51;-0,20;
6.933;0,02;0,12;0,80;0,30;-0,51;-0,20;
6.933;0,02;0,12;0,80;0,34;-0,38;-0,21;
6.933;-0,00;0,11;0,80;0,34;-0,38;-0,21;
6.934;-0,00;0,11;0,80;0,38;-0,23;-0,21;
6.937;-0,03;0,10;0,80;0,38;-0,23;-0,21;
6.938;-0,03;0,10;0,80;0,41;-0,07;-0,21;
6.941;-0,03;0,10;0,80;0,44;0,09;-0,21;
6.942;-0,04;0,10;0,80;0,44;0,09;-0,21;
6.952;-0,04;0,10;0,80;0,45;0,25;-0,20;
6.953;-0,05;0,10;0,79;0,45;0,25;-0,20;
6.954;-0,06;0,10;0,77;0,45;0,25;-0,20;
6.954;-0,06;0,10;0,77;0,46;0,39;-0,20;
6.954;-0,06;0,10;0,77;0,47;0,51;-0,19;
6.954;-0,08;0,10;0,76;0,47;0,51;-0,19;
6.954;-0,08;0,10;0,76;0,46;0,61;-0,19;
6.955;-0,09;0,10;0,75;0,46;0,61;-0,19;
6.955;-0,10;0,09;0,74;0,46;0,61;-0,19;
6.955;-0,10;0,09;0,74;0,46;0,68;-0,18;
6.956;-0,10;0,09;0,74;0,46;0,73;-0,18;
6.956;-0,11;0,09;0,73;0,46;0,73;-0,18;
6.956;-0,11;0,09;0,72;0,46;0,73;-0,18;
6.956;-0,11;0,09;0,72;0,46;0,76;-0,17;
6.959;-0,12;0,08;0,72;0,46;0,76;-0,17;
6.959;-0,12;0,08;0,72;0,45;0,77;-0,16;
6.972;-0,12;0,09;0,71;0,45;0,77;-0,16;
6.973;-0,12;0,09;0,71;0,43;0,76;-0,15;
6.973;-0,12;0,09;0,71;0,41;0,72;-0,14;
6.973;-0,11;0,09;0,69;0,41;0,72;-0,14;
6.973;-0,11;0,09;0,69;0,39;0,65;-0,14;
6.974;-0,10;0,10;0,68;0,39;0,65;-0,14;
6.974;-0,10;0,10;0,66;0,39;0,65;-0,14;
6.974;-0,10;0,10;0,66;0,35;0,56;-0,15;
6.975;-0,08;0,11;0,65;0,35;0,56;-0,15;
6.975;-0,08;0,11;0,65;0,32;0,45;-0,16;
6.975;-0,08;0,11;0,65;0,27;0,31;-0,17;
6.975;-0,07;0,11;0,63;0,27;0,31;-0,17;
6.977;-0,07;0,11;0,63;0,22;0,15;-0,20;
6.978;-0,06;0,11;0,63;0,22;0,15;-0,20;
6.979;-0,05;0,11;0,62;0,22;0,15;-0,20;
6.98;-0,05;0,11;0,62;0,17;-0,04;-0,22;
6.982;-0,04;0,10;0,62;0,17;-0,04;-0,22;
6.983;-0,04;0,10;0,62;0,12;-0,24;-0,26;
6.983;-0,02;0,10;0,62;0,12;-0,24;-0,26;
6.983;-0,02;0,10;0,62;0,06;-0,44;-0,29;
6.989;-0,00;0,10;0,65;0,06;-0,44;-0,29;
6.989;-0,00;0,10;0,65;0,01;-0,66;-0,33;
6.991;-0,00;0,10;0,65;-0,03;-0,88;-0,37;
6.992;0,02;0,10;0,68;-0,03;-0,88;-0,37;
6.992;0,02;0,10;0,68;-0,08;-1,09;-0,41;
6.992;0,04;0,10;0,71;-0,08;-1,09;-0,41;
6.996;0,07;0,10;0,76;-0,08;-1,09;-0,41;
6.997;0,07;0,10;0,76;-0,12;-1,29;-0,46;
6.998;0,07;0,10;0,76;-0,14;-1,47;-0,51;
6.998;0,10;0,11;0,81;-0,14;-1,47;-0,51;
6.998;0,10;0,11;0,81;-0,15;-1,63;-0,57;
6.999;0,13;0,12;0,86;-0,15;-1,63;-0,57;
7.001;0,15;0,12;0,92;-0,15;-1,63;-0,57;
7.002;0,15;0,12;0,92;-0,15;-1,77;-0,62;
7.003;0,15;0,12;0,92;-0,14;-1,88;-0,68;
7.004;0,16;0,13;0,96;-0,14;-1,88;-0,68;
7.006;0,16;0,13;0,96;-0,12;-1,97;-0,74;
7.007;0,16;0,13;1,01;-0,12;-1,97;-0,74;
7.009;0,16;0,13;1,01;-0,10;-2,01;-0,80;
7.01;0,15;0,13;1,06;-0,10;-2,01;-0,80;
7.013;0,15;0,13;1,06;-0,07;-2,01;-0,86;
7.014;0,13;0,12;1,11;-0,07;-2,01;-0,86;
7.016;0,13;0,12;1,11;-0,03;-1,97;-0,90;
7.016;0,11;0,11;1,14;-0,03;-1,97;-0,90;
7.017;0,09;0,10;1,17;-0,03;-1,97;-0,90;
7.017;0,09;0,10;1,17;0,01;-1,91;-0,94;
7.022;0,09;0,10;1,17;0,05;-1,80;-0,96;
7.022;0,05;0,10;1,21;0,05;-1,80;-0,96;
7.023;0,05;0,10;1,21;0,08;-1,67;-0,97;
7.024;0,03;0,10;1,24;0,08;-1,67;-0,97;
7.024;0,03;0,10;1,24;0,11;-1,50;-0,97;
7.025;0,00;0,10;1,26;0,11;-1,50;-0,97;
7.027;0,00;0,10;1,26;0,15;-1,32;-0,96;
7.028;-0,02;0,10;1,27;0,15;-1,32;-0,96;
7.03;-0,03;0,11;1,28;0,15;-1,32;-0,96;
7.03;-0,03;0,11;1,28;0,18;-1,11;-0,94;
7.032;-0,03;0,11;1,28;0,21;-0,91;-0,92;
7.032;-0,05;0,11;1,29;0,21;-0,91;-0,92;
7.034;-0,05;0,11;1,29;0,24;-0,70;-0,88;
7.035;-0,07;0,11;1,29;0,24;-0,70;-0,88;
7.037;-0,09;0,11;1,29;0,24;-0,70;-0,88;
7.038;-0,09;0,11;1,29;0,27;-0,49;-0,85;
7.039;-0,09;0,11;1,29;0,28;-0,28;-0,82;
7.04;-0,11;0,11;1,28;0,28;-0,28;-0,82;
7.04;-0,11;0,11;1,28;0,29;-0,09;-0,78;
7.041;-0,13;0,11;1,28;0,29;-0,09;-0,78;
7.054;-0,13;0,11;1,28;0,28;0,08;-0,74;
7.055;-0,14;0,11;1,27;0,28;0,08;-0,74;
7.057;-0,14;0,11;1,27;0,27;0,23;-0,70;
7.057;-0,14;0,12;1,26;0,27;0,23;-0,70;
7.081;-0,14;0,12;1,26;0,26;0,35;-0,67;
7.081;-0,13;0,12;1,26;0,26;0,35;-0,67;
7.081;-0,12;0,13;1,26;0,26;0,35;-0,67;
7.081;-0,12;0,13;1,26;0,24;0,43;-0,64;
7.082;-0,10;0,13;1,27;0,24;0,43;-0,64;
7.082;-0,09;0,14;1,27;0,24;0,43;-0,64;
7.082;-0,09;0,14;1,27;0,21;0,47;-0,61;
7.082;-0,07;0,14;1,27;0,21;0,47;-0,61;
7.082;-0,07;0,14;1,27;0,19;0,49;-0,60;
7.082;-0,07;0,14;1,27;0,16;0,48;-0,59;
7.082;-0,06;0,14;1,29;0,16;0,48;-0,59;
7.083;-0,06;0,14;1,29;0,12;0,45;-0,59;
7.084;-0,05;0,14;1,32;0,12;0,45;-0,59;
7.084;-0,05;0,14;1,32;0,09;0,41;-0,60;
7.084;-0,03;0,13;1,36;0,09;0,41;-0,60;
7.085;-0,03;0,13;1,36;0,05;0,35;-0,62;
7.085;-0,03;0,12;1,40;0,05;0,35;-0,62;
7.085;-0,03;0,12;1,40;0,01;0,29;-0,63;
7.085;-0,03;0,12;1,40;-0,02;0,22;-0,65;
7.085;-0,02;0,12;1,43;-0,02;0,22;-0,65;
7.085;-0,02;0,12;1,43;-0,04;0,13;-0,68;
7.086;0,00;0,12;1,47;-0,04;0,13;-0,68;
7.086;0,00;0,12;1,47;-0,06;0,03;-0,72;
7.086;0,02;0,13;1,51;-0,06;0,03;-0,72;
7.086;0,05;0,14;1,54;-0,06;0,03;-0,72;
7.086;0,05;0,14;1,54;-0,06;-0,10;-0,76;
7.086;0,05;0,14;1,54;-0,05;-0,23;-0,81;
7.086;0,08;0,15;1,57;-0,05;-0,23;-0,81;
7.087;0,08;0,15;1,57;-0,03;-0,38;-0,87;
7.087;0,08;0,15;1,57;0,01;-0,53;-0,94;
7.087;0,10;0,15;1,61;0,01;-0,53;-0,94;
7.087;0,12;0,15;1,64;0,01;-0,53;-0,94;
7.09;0,14;0,15;1,67;0,01;-0,53;-0,94;
7.09;0,14;0,15;1,67;0,06;-0,67;-1,01;
7.094;0,14;0,15;1,67;0,12;-0,79;-1,08;
7.095;0,14;0,13;1,70;0,12;-0,79;-1,08;
7.095;0,14;0,12;1,72;0,12;-0,79;-1,08;
7.095;0,14;0,12;1,72;0,18;-0,90;-1,15;
7.095;0,14;0,12;1,72;0,24;-0,97;-1,22;
7.095;0,15;0,11;1,74;0,24;-0,97;-1,22;
7.097;0,16;0,11;1,74;0,24;-0,97;-1,22;
7.098;0,16;0,11;1,74;0,30;-1,03;-1,29;
7.101;0,16;0,11;1,74;0,36;-1,06;-1,36;
7.102;0,16;0,10;1,74;0,36;-1,06;-1,36;
7.103;0,16;0,10;1,73;0,36;-1,06;-1,36;
7.103;0,16;0,10;1,73;0,43;-1,06;-1,43;
7.106;0,16;0,10;1,73;0,49;-1,04;-1,49;
7.106;0,16;0,10;1,73;0,49;-1,04;-1,49;
7.108;0,16;0,10;1,73;0,55;-0,99;-1,55;
7.109;0,15;0,10;1,73;0,55;-0,99;-1,55;
7.111;0,15;0,10;1,73;0,60;-0,92;-1,60;
7.111;0,13;0,10;1,72;0,60;-0,92;-1,60;
7.114;0,13;0,10;1,72;0,65;-0,81;-1,64;
7.115;0,10;0,09;1,72;0,65;-0,81;-1,64;
7.115;0,10;0,09;1,72;0,70;-0,67;-1,67;
7.116;0,06;0,09;1,71;0,70;-0,67;-1,67;
7.119;0,03;0,09;1,70;0,70;-0,67;-1,67;
7.12;0,03;0,09;1,70;0,74;-0,50;-1,68;
7.121;0,03;0,09;1,70;0,77;-0,29;-1,68;
7.121;-0,02;0,09;1,68;0,77;-0,29;-1,68;
7.124;-0,02;0,09;1,68;0,78;-0,05;-1,66;
7.125;-0,06;0,10;1,66;0,78;-0,05;-1,66;
7.128;-0,10;0,11;1,63;0,78;-0,05;-1,66;
7.129;-0,10;0,11;1,63;0,77;0,20;-1,64;
7.134;-0,10;0,11;1,63;0,75;0,46;-1,60;
7.135;-0,15;0,13;1,59;0,75;0,46;-1,60;
7.136;-0,19;0,14;1,56;0,75;0,46;-1,60;
7.136;-0,19;0,14;1,56;0,71;0,71;-1,54;
7.137;-0,19;0,14;1,56;0,65;0,95;-1,48;
7.137;-0,22;0,15;1,52;0,65;0,95;-1,48;
7.138;-0,22;0,15;1,52;0,58;1,15;-1,41;
7.138;-0,25;0,16;1,50;0,58;1,15;-1,41;
7.143;-0,27;0,17;1,51;0,58;1,15;-1,41;
7.143;-0,27;0,17;1,51;0,51;1,35;-1,33;
7.144;-0,30;0,19;1,53;0,51;1,35;-1,33;
7.144;-0,30;0,19;1,53;0,45;1,54;-1,25;
7.156;-0,30;0,19;1,53;0,38;1,71;-1,17;
7.157;-0,31;0,19;1,53;0,38;1,71;-1,17;
7.157;-0,34;0,20;1,54;0,38;1,71;-1,17;
7.158;-0,34;0,20;1,54;0,32;1,86;-1,09;
7.158;-0,34;0,20;1,54;0,27;1,97;-1,00;
7.159;-0,36;0,20;1,54;0,27;1,97;-1,00;
7.159;-0,36;0,20;1,54;0,22;2,05;-0,92;
7.16;-0,37;0,21;1,52;0,22;2,05;-0,92;
7.16;-0,38;0,20;1,49;0,22;2,05;-0,92;
7.16;-0,38;0,20;1,49;0,17;2,08;-0,85;
7.177;-0,39;0,20;1,45;0,17;2,08;-0,85;
7.178;-0,39;0,20;1,45;0,12;2,06;-0,77;
7.178;-0,39;0,21;1,43;0,12;2,06;-0,77;
7.178;-0,39;0,21;1,43;0,06;1,99;-0,69;
7.178;-0,39;0,21;1,43;0,01;1,88;-0,63;
7.179;-0,38;0,21;1,42;0,01;1,88;-0,63;
7.179;-0,37;0,21;1,41;0,01;1,88;-0,63;
7.179;-0,37;0,21;1,41;-0,04;1,76;-0,57;
7.179;-0,35;0,21;1,41;-0,04;1,76;-0,57;
7.18;-0,35;0,21;1,41;-0,07;1,62;-0,51;
7.18;-0,35;0,21;1,41;-0,11;1,46;-0,47;
7.18;-0,32;0,21;1,40;-0,11;1,46;-0,47;
7.18;-0,30;0,22;1,38;-0,11;1,46;-0,47;
7.18;-0,30;0,22;1,38;-0,14;1,29;-0,44;
7.181;-0,30;0,22;1,38;-0,17;1,13;-0,41;
7.181;-0,26;0,23;1,37;-0,17;1,13;-0,41;
7.181;-0,23;0,23;1,35;-0,17;1,13;-0,41;
7.181;-0,23;0,23;1,35;-0,20;0,96;-0,39;
7.182;-0,23;0,23;1,35;-0,22;0,80;-0,38;
7.182;-0,23;0,24;1,34;-0,22;0,80;-0,38;
7.182;-0,21;0,24;1,33;-0,22;0,80;-0,38;
7.182;-0,21;0,24;1,33;-0,25;0,65;-0,37;
7.185;-0,21;0,24;1,33;-0,28;0,53;-0,35;
7.185;-0,20;0,23;1,31;-0,28;0,53;-0,35;
7.187;-0,20;0,23;1,31;-0,31;0,43;-0,34;
7.187;-0,20;0,23;1,29;-0,31;0,43;-0,34;
7.191;-0,20;0,23;1,29;-0,33;0,34;-0,33;
7.192;-0,20;0,23;1,29;-0,36;0,28;-0,31;
7.192;-0,20;0,23;1,27;-0,36;0,28;-0,31;
7.193;-0,20;0,23;1,24;-0,36;0,28;-0,31;
7.195;-0,19;0,22;1,22;-0,36;0,28;-0,31;
7.195;-0,19;0,22;1,22;-0,39;0,23;-0,30;
7.197;-0,19;0,22;1,22;-0,42;0,20;-0,28;
7.197;-0,19;0,22;1,19;-0,42;0,20;-0,28;
7.201;-0,19;0,21;1,16;-0,42;0,20;-0,28;
7.201;-0,19;0,21;1,16;-0,46;0,18;-0,26;
7.203;-0,19;0,19;1,12;-0,46;0,18;-0,26;
7.204;-0,19;0,19;1,12;-0,51;0,17;-0,24;
7.204;-0,20;0,17;1,09;-0,51;0,17;-0,24;
7.205;-0,20;0,17;1,09;-0,55;0,15;-0,21;
7.207;-0,19;0,18;1,06;-0,55;0,15;-0,21;
7.208;-0,19;0,18;1,06;-0,58;0,14;-0,18;
7.211;-0,19;0,18;1,06;-0,62;0,14;-0,16;
7.212;-0,17;0,19;1,04;-0,62;0,14;-0,16;
7.214;-0,17;0,19;1,04;-0,66;0,14;-0,13;
7.215;-0,17;0,20;1,01;-0,66;0,14;-0,13;
7.216;-0,17;0,19;0,99;-0,66;0,14;-0,13;
7.217;-0,17;0,19;0,99;-0,71;0,13;-0,12;
7.217;-0,17;0,19;0,99;-0,75;0,13;-0,11;
7.218;-0,17;0,19;0,97;-0,75;0,13;-0,11;
7.22;-0,17;0,18;0,95;-0,75;0,13;-0,11;
7.22;-0,17;0,18;0,95;-0,80;0,13;-0,10;
7.221;-0,17;0,18;0,95;-0,84;0,13;-0,09;
7.222;-0,18;0,17;0,93;-0,84;0,13;-0,09;
7.224;-0,18;0,17;0,93;-0,88;0,12;-0,09;
7.225;-0,18;0,15;0,91;-0,88;0,12;-0,09;
7.228;-0,18;0,15;0,91;-0,92;0,11;-0,09;
7.229;-0,20;0,13;0,90;-0,92;0,11;-0,09;
7.229;-0,20;0,13;0,90;-0,95;0,08;-0,08;
7.23;-0,21;0,12;0,88;-0,95;0,08;-0,08;
7.232;-0,22;0,10;0,86;-0,95;0,08;-0,08;
7.233;-0,22;0,10;0,86;-0,97;0,05;-0,08;
7.234;-0,22;0,10;0,86;-0,98;0,00;-0,07;
7.235;-0,24;0,08;0,85;-0,98;0,00;-0,07;
7.237;-0,24;0,08;0,85;-1,00;-0,05;-0,06;
7.238;-0,25;0,07;0,83;-1,00;-0,05;-0,06;
7.242;-0,25;0,07;0,83;-1,01;-0,11;-0,04;
7.242;-0,27;0,06;0,82;-1,01;-0,11;-0,04;
7.243;-0,27;0,05;0,82;-1,01;-0,11;-0,04;
7.243;-0,27;0,05;0,82;-1,00;-0,18;-0,02;
7.254;-0,27;0,05;0,82;-0,99;-0,24;0,00;
7.255;-0,28;0,03;0,81;-0,99;-0,24;0,00;
7.256;-0,28;0,03;0,81;-0,99;-0,24;0,00;
7.256;-0,28;0,03;0,81;-0,98;-0,30;0,03;
7.256;-0,28;0,03;0,81;-0,96;-0,36;0,06;
7.257;-0,29;0,02;0,80;-0,96;-0,36;0,06;
7.258;-0,29;0,02;0,80;-0,94;-0,41;0,10;
7.258;-0,30;0,00;0,79;-0,94;-0,41;0,10;
7.259;-0,30;0,00;0,79;-0,92;-0,47;0,13;
7.259;-0,29;-0,01;0,77;-0,92;-0,47;0,13;
7.259;-0,29;-0,03;0,76;-0,92;-0,47;0,13;
7.26;-0,29;-0,03;0,76;-0,90;-0,51;0,17;
7.26;-0,29;-0,04;0,75;-0,90;-0,51;0,17;
7.26;-0,29;-0,04;0,75;-0,87;-0,55;0,21;
7.282;-0,29;-0,04;0,75;-0,85;-0,59;0,24;
7.282;-0,28;-0,06;0,73;-0,85;-0,59;0,24;
7.283;-0,28;-0,06;0,73;-0,83;-0,63;0,28;
7.283;-0,27;-0,07;0,71;-0,83;-0,63;0,28;
7.283;-0,27;-0,07;0,71;-0,80;-0,67;0,31;
7.283;-0,25;-0,08;0,70;-0,80;-0,67;0,31;
7.284;-0,24;-0,08;0,69;-0,80;-0,67;0,31;
7.284;-0,24;-0,08;0,69;-0,78;-0,70;0,33;
7.284;-0,24;-0,08;0,69;-0,76;-0,74;0,35;
7.284;-0,22;-0,08;0,68;-0,76;-0,74;0,35;
7.285;-0,21;-0,09;0,67;-0,76;-0,74;0,35;
7.285;-0,21;-0,09;0,67;-0,74;-0,78;0,37;
7.285;-0,21;-0,09;0,67;-0,71;-0,82;0,38;
7.285;-0,20;-0,09;0,67;-0,71;-0,82;0,38;
7.285;-0,20;-0,09;0,67;-0,67;-0,88;0,39;
7.286;-0,17;-0,08;0,68;-0,67;-0,88;0,39;
7.286;-0,15;-0,08;0,68;-0,67;-0,88;0,39;
7.286;-0,15;-0,08;0,68;-0,63;-0,93;0,40;
7.288;-0,15;-0,08;0,68;-0,57;-0,98;0,39;
7.288;-0,12;-0,07;0,69;-0,57;-0,98;0,39;
7.29;-0,12;-0,07;0,69;-0,53;-1,03;0,38;
7.291;-0,12;-0,07;0,69;-0,47;-1,06;0,37;
7.291;-0,11;-0,06;0,70;-0,47;-1,06;0,37;
7.292;-0,10;-0,06;0,72;-0,47;-1,06;0,37;
7.295;-0,10;-0,06;0,72;-0,41;-1,09;0,35;
7.296;-0,09;-0,05;0,72;-0,41;-1,09;0,35;
7.297;-0,09;-0,05;0,72;-0,34;-1,10;0,34;
7.298;-0,09;-0,05;0,72;-0,28;-1,10;0,33;
7.298;-0,09;-0,06;0,73;-0,28;-1,10;0,33;
7.299;-0,09;-0,06;0,73;-0,28;-1,10;0,33;
7.3;-0,09;-0,06;0,73;-0,21;-1,08;0,33;
7.301;-0,10;-0,06;0,73;-0,21;-1,08;0,33;
7.304;-0,10;-0,06;0,73;-0,21;-1,08;0,33;
7.304;-0,10;-0,06;0,73;-0,14;-1,06;0,33;
7.305;-0,10;-0,06;0,73;-0,07;-1,02;0,33;
7.305;-0,11;-0,07;0,73;-0,07;-1,02;0,33;
7.307;-0,11;-0,07;0,73;-0,07;-1,02;0,33;
7.308;-0,11;-0,07;0,73;-0,01;-0,96;0,34;
7.311;-0,11;-0,07;0,73;0,05;-0,90;0,35;
7.312;-0,11;-0,07;0,72;0,05;-0,90;0,35;
7.314;-0,11;-0,07;0,72;0,11;-0,82;0,36;
7.314;-0,11;-0,06;0,72;0,11;-0,82;0,36;
7.318;-0,11;-0,06;0,71;0,11;-0,82;0,36;
7.318;-0,11;-0,06;0,71;0,16;-0,74;0,38;
7.319;-0,11;-0,06;0,71;0,20;-0,65;0,39;
7.319;-0,10;-0,05;0,70;0,20;-0,65;0,39;
7.32;-0,09;-0,04;0,69;0,20;-0,65;0,39;
7.321;-0,09;-0,04;0,69;0,25;-0,56;0,40;
7.324;-0,09;-0,04;0,69;0,29;-0,49;0,42;
7.324;-0,08;-0,03;0,67;0,29;-0,49;0,42;
7.325;-0,08;-0,02;0,66;0,29;-0,49;0,42;
7.325;-0,08;-0,02;0,66;0,33;-0,41;0,44;
7.327;-0,08;-0,02;0,65;0,33;-0,41;0,44;
7.328;-0,08;-0,02;0,65;0,37;-0,34;0,45;
7.33;-0,08;-0,02;0,65;0,40;-0,28;0,46;
7.33;-0,08;-0,02;0,63;0,40;-0,28;0,46;
7.333;-0,08;-0,02;0,63;0,42;-0,21;0,47;
7.333;-0,07;-0,02;0,63;0,42;-0,21;0,47;
7.337;-0,07;-0,02;0,61;0,42;-0,21;0,47;
7.337;-0,07;-0,02;0,61;0,44;-0,17;0,48;
7.338;-0,07;-0,02;0,61;0,46;-0,12;0,49;
7.338;-0,05;-0,01;0,60;0,46;-0,12;0,49;
7.339;-0,05;-0,01;0,60;0,46;-0,09;0,48;
7.339;-0,04;-0,02;0,58;0,46;-0,09;0,48;
7.349;-0,04;-0,02;0,58;0,45;-0,06;0,47;
7.35;-0,04;-0,02;0,57;0,45;-0,06;0,47;
7.35;-0,04;-0,02;0,57;0,45;-0,05;0,46;
7.351;-0,04;-0,01;0,56;0,45;-0,05;0,46;
7.351;-0,04;-0,01;0,56;0,43;-0,05;0,45;
7.352;-0,04;-0,02;0,55;0,43;-0,05;0,45;
7.352;-0,04;-0,02;0,55;0,42;-0,06;0,43;
7.352;-0,04;-0,02;0,55;0,42;-0,06;0,43;
7.353;-0,05;-0,02;0,55;0,42;-0,06;0,43;
7.353;-0,05;-0,02;0,55;0,42;-0,09;0,42;
7.355;-0,05;-0,02;0,55;0,40;-0,13;0,40;
7.355;-0,05;-0,03;0,57;0,40;-0,13;0,40;
7.357;-0,05;-0,03;0,59;0,40;-0,13;0,40;
7.358;-0,05;-0,03;0,59;0,38;-0,17;0,39;
7.373;-0,05;-0,03;0,59;0,38;-0,21;0,38;
7.375;-0,06;-0,03;0,61;0,38;-0,21;0,38;
7.376;-0,06;-0,03;0,63;0,38;-0,21;0,38;
7.376;-0,06;-0,03;0,63;0,38;-0,26;0,36;
7.377;-0,06;-0,03;0,63;0,38;-0,31;0,35;
7.378;-0,07;-0,04;0,67;0,38;-0,31;0,35;
7.378;-0,07;-0,04;0,67;0,38;-0,35;0,34;
7.379;-0,07;-0,04;0,70;0,38;-0,35;0,34;
7.379;-0,07;-0,05;0,74;0,38;-0,35;0,34;
7.38;-0,07;-0,05;0,74;0,40;-0,40;0,33;
7.38;-0,07;-0,05;0,74;0,42;-0,45;0,31;
7.381;-0,05;-0,05;0,77;0,42;-0,45;0,31;
7.382;-0,05;-0,04;0,80;0,42;-0,45;0,31;
7.382;-0,05;-0,04;0,80;0,45;-0,50;0,29;
7.382;-0,05;-0,04;0,80;0,50;-0,56;0,27;
7.384;-0,05;-0,04;0,84;0,50;-0,56;0,27;
7.384;-0,05;-0,04;0,84;0,56;-0,61;0,25;
7.385;-0,06;-0,07;0,86;0,56;-0,61;0,25;
7.385;-0,04;-0,05;0,88;0,56;-0,61;0,25;
7.386;-0,04;-0,05;0,88;0,63;-0,66;0,22;
7.386;-0,04;-0,05;0,88;0,71;-0,71;0,20;
7.386;-0,02;-0,02;0,91;0,71;-0,71;0,20;
7.387;-0,02;-0,02;0,91;0,80;-0,76;0,17;
7.387;0,00;0,00;0,93;0,80;-0,76;0,17;
7.39;0,00;0,00;0,93;0,89;-0,80;0,14;
7.392;0,00;0,02;0,94;0,89;-0,80;0,14;
7.393;0,00;0,02;0,94;0,99;-0,82;0,11;
7.393;-0,01;0,01;0,94;0,99;-0,82;0,11;
7.397;-0,01;0,01;0,94;1,09;-0,83;0,08;
7.398;-0,04;-0,01;0,92;1,09;-0,83;0,08;
7.399;-0,04;-0,01;0,92;1,18;-0,82;0,06;
7.4;-0,07;-0,03;0,89;1,18;-0,82;0,06;
7.4;-0,07;-0,03;0,89;1,25;-0,80;0,05;
7.401;-0,11;-0,05;0,86;1,25;-0,80;0,05;
7.405;-0,13;-0,07;0,83;1,25;-0,80;0,05;
7.406;-0,13;-0,07;0,83;1,31;-0,76;0,05;
7.407;-0,13;-0,07;0,83;1,35;-0,70;0,06;
7.407;-0,14;-0,06;0,80;1,35;-0,70;0,06;
7.407;-0,16;-0,05;0,77;1,35;-0,70;0,06;
7.408;-0,16;-0,05;0,77;1,39;-0,62;0,07;
7.41;-0,17;-0,05;0,74;1,39;-0,62;0,07;
7.411;-0,17;-0,05;0,74;1,41;-0,53;0,08;
7.412;-0,17;-0,05;0,74;1,42;-0,42;0,10;
7.414;-0,18;-0,03;0,71;1,42;-0,42;0,10;
7.415;-0,18;-0,03;0,71;1,42;-0,31;0,13;
7.416;-0,19;-0,02;0,67;1,42;-0,31;0,13;
7.418;-0,19;-0,02;0,67;1,40;-0,20;0,15;
7.418;-0,20;-0,02;0,64;1,40;-0,20;0,15;
7.419;-0,21;-0,01;0,61;1,40;-0,20;0,15;
7.42;-0,21;-0,01;0,61;1,38;-0,09;0,17;
7.422;-0,21;-0,01;0,61;1,34;0,02;0,21;
7.423;-0,22;0,00;0,58;1,34;0,02;0,21;
7.425;-0,22;0,00;0,58;1,30;0,10;0,24;
7.425;-0,22;0,01;0,55;1,30;0,10;0,24;
7.427;-0,22;0,01;0,53;1,30;0,10;0,24;
7.428;-0,22;0,01;0,53;1,24;0,17;0,28;
7.43;-0,21;0,02;0,51;1,24;0,17;0,28;
7.43;-0,21;0,02;0,51;1,18;0,23;0,32;
7.432;-0,21;0,02;0,51;1,11;0,26;0,35;
7.433;-0,20;0,03;0,49;1,11;0,26;0,35;
7.435;-0,20;0,03;0,49;1,04;0,28;0,39;
7.435;-0,19;0,04;0,47;1,04;0,28;0,39;
7.437;-0,19;0,04;0,47;0,97;0,28;0,42;
7.437;-0,17;0,05;0,46;0,97;0,28;0,42;
7.44;-0,17;0,05;0,46;0,90;0,25;0,44;
7.44;-0,15;0,06;0,45;0,90;0,25;0,44;
7.451;-0,13;0,07;0,45;0,90;0,25;0,44;
7.452;-0,13;0,07;0,45;0,83;0,21;0,45;
7.452;-0,11;0,07;0,45;0,83;0,21;0,45;
7.452;-0,11;0,07;0,45;0,76;0,16;0,46;
7.453;-0,11;0,07;0,45;0,68;0,10;0,46;
7.453;-0,09;0,08;0,46;0,68;0,10;0,46;
7.453;-0,09;0,08;0,46;0,61;0,03;0,46;
7.454;-0,06;0,09;0,47;0,61;0,03;0,46;
7.454;-0,06;0,09;0,47;0,53;-0,05;0,45;
7.454;-0,04;0,09;0,47;0,53;-0,05;0,45;
7.457;-0,04;0,09;0,47;0,47;-0,13;0,44;
7.458;-0,01;0,10;0,48;0,47;-0,13;0,44;
7.458;0,01;0,10;0,50;0,47;-0,13;0,44;
7.458;0,01;0,10;0,50;0,40;-0,21;0,42;
7.47;0,01;0,10;0,50;0,33;-0,30;0,39;
7.471;0,03;0,11;0,50;0,33;-0,30;0,39;
7.471;0,03;0,11;0,50;0,28;-0,38;0,36;
7.471;0,04;0,11;0,53;0,28;-0,38;0,36;
7.472;0,06;0,10;0,56;0,28;-0,38;0,36;
7.472;0,06;0,10;0,56;0,22;-0,45;0,33;
7.472;0,06;0,10;0,56;0,16;-0,51;0,30;
7.473;0,07;0,10;0,58;0,16;-0,51;0,30;
7.482;0,07;0,10;0,58;0,12;-0,55;0,27;
