
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
2.273444;0.0140;0.1939;1.0134;0.8686;0.5355;-0.3473;20.7375;-20.8313;-32.1938;
2.276392;0.0140;0.1939;1.0134;0.8686;0.5355;-0.3473;20.7375;-20.8313;-32.1938;
2.277522;0.0140;0.1939;1.0134;0.8686;0.5355;-0.3473;20.7375;-20.8313;-32.1938;
2.287879;-0.0409;0.2577;0.8067;0.8686;0.5355;-0.3473;20.7375;-20.8313;-32.1938;
2.294737;-0.0409;0.2577;0.8067;0.1081;0.4385;0.0499;20.7375;-20.8313;-32.1938;
2.337995;-0.0409;0.2577;0.8067;0.1081;0.4385;0.0499;20.7375;-20.8313;-32.1938;
2.345719;-0.0291;0.2438;0.9625;0.1081;0.4385;0.0499;20.7375;-20.8313;-32.1938;
2.373127;-0.0291;0.2438;0.9625;0.1081;0.4385;0.0499;20.1000;-22.7250;-33.1688;
2.376146;-0.0291;0.2438;0.9625;-0.4909;0.1299;-0.0491;20.1000;-22.7250;-33.1688;
2.396756;-0.0291;0.2438;0.9625;-0.4909;0.1299;-0.0491;20.1000;-22.7250;-33.1688;
2.399167;-0.0291;0.2438;0.9625;-0.4909;0.1299;-0.0491;20.1000;-22.7250;-33.1688;
2.416666;-0.0241;0.2128;1.0214;-0.4909;0.1299;-0.0491;20.1000;-22.7250;-33.1688;
2.425759;-0.0241;0.2128;1.0214;-0.4909;0.1299;-0.0491;21.6000;-19.6688;-33.0188;
2.456314;-0.0241;0.2128;1.0214;-0.3764;-0.0214;-0.2025;21.6000;-19.6688;-33.0188;
2.458857;-0.0241;0.2128;1.0214;-0.3764;-0.0214;-0.2025;21.6000;-19.6688;-33.0188;
2.472278;-0.0241;0.2128;1.0214;-0.3764;-0.0214;-0.2025;22.3500;-18.0750;-33.5438;
2.486938;-0.0680;0.1831;1.0629;-0.3764;-0.0214;-0.2025;22.3500;-18.0750;-33.5438;
2.495426;-0.0680;0.1831;1.0629;0.1226;0.0084;-0.3047;22.3500;-18.0750;-33.5438;
2.517589;-0.0680;0.1831;1.0629;0.1226;0.0084;-0.3047;22.3500;-18.0750;-33.5438;
2.519794;-0.0680;0.1831;1.0629;0.1226;0.0084;-0.3047;22.3500;-18.0750;-33.5438;
2.546425;-0.0785;0.2168;0.9439;0.1226;0.0084;-0.3047;22.3500;-18.0750;-33.5438;
2.571607;-0.0785;0.2168;0.9439;0.1226;0.0084;-0.3047;22.2000;-17.7375;-32.8500;
2.577244;-0.0785;0.2168;0.9439;0.0640;0.0785;-0.0626;22.2000;-17.7375;-32.8500;
2.579068;-0.0785;0.2168;0.9439;0.0640;0.0785;-0.0626;22.2000;-17.7375;-32.8500;
2.616531;-0.0677;0.2416;0.9181;0.0640;0.0785;-0.0626;22.2000;-17.7375;-32.8500;
2.623158;-0.0677;0.2416;0.9181;0.0640;0.0785;-0.0626;23.2125;-18.2625;-32.5875;
2.639298;-0.0677;0.2416;0.9181;0.0640;0.0785;-0.0626;23.2125;-18.2625;-32.5875;
2.640573;-0.0677;0.2416;0.9181;0.0640;0.0785;-0.0626;23.2125;-18.2625;-32.5875;
2.656941;-0.0677;0.2416;0.9181;0.0258;0.1571;-0.0034;23.2125;-18.2625;-32.5875;
2.672711;-0.0677;0.2416;0.9181;0.0258;0.1571;-0.0034;22.5188;-17.9250;-32.5312;
2.689515;-0.0834;0.1922;0.8953;0.0258;0.1571;-0.0034;22.5188;-17.9250;-32.5312;
2.697350;-0.0834;0.1922;0.8953;-0.2088;0.0448;0.0798;22.5188;-17.9250;-32.5312;
2.700868;-0.0834;0.1922;0.8953;-0.2088;0.0448;0.0798;22.5188;-17.9250;-32.5312;
2.746827;-0.0354;0.1317;1.0408;-0.2088;0.0448;0.0798;22.5188;-17.9250;-32.5312;
2.757180;-0.0354;0.1317;1.0408;-0.2088;0.0448;0.0798;22.5188;-17.9250;-32.5312;
2.758956;-0.0354;0.1317;1.0408;-0.2088;0.0448;0.0798;22.5188;-17.9250;-32.5312;
2.773504;-0.0354;0.1317;1.0408;-0.2088;0.0448;0.0798;23.5312;-17.5500;-31.5938;
2.776869;-0.0354;0.1317;1.0408;-0.2202;0.0180;0.1892;23.5312;-17.5500;-31.5938;
2.819563;-0.0354;0.1317;1.0408;-0.2202;0.0180;0.1892;23.5312;-17.5500;-31.5938;
2.822145;-0.0476;0.1170;1.0118;-0.2202;0.0180;0.1892;23.5312;-17.5500;-31.5938;
2.823464;-0.0476;0.1170;1.0118;-0.2202;0.0180;0.1892;21.8625;-17.9625;-33.0563;
2.857312;-0.0476;0.1170;1.0118;0.2938;0.1011;-0.0712;21.8625;-17.9625;-33.0563;
2.871765;-0.0476;0.1170;1.0118;0.2938;0.1011;-0.0712;21.3375;-19.4438;-31.8750;
2.876580;-0.0476;0.1170;1.0118;0.2938;0.1011;-0.0712;21.3375;-19.4438;-31.8750;
2.877675;-0.0476;0.1170;1.0118;0.2938;0.1011;-0.0712;21.3375;-19.4438;-31.8750;
2.886578;-0.0683;0.1862;0.9213;0.2938;0.1011;-0.0712;21.3375;-19.4438;-31.8750;
2.896497;-0.0683;0.1862;0.9213;0.0146;-0.1316;0.1202;21.3375;-19.4438;-31.8750;
2.937556;-0.0683;0.1862;0.9213;0.0146;-0.1316;0.1202;21.3375;-19.4438;-31.8750;
2.947609;0.0317;0.2360;1.0296;0.0146;-0.1316;0.1202;21.3375;-19.4438;-31.8750;
2.972874;0.0317;0.2360;1.0296;0.0146;-0.1316;0.1202;21.9750;-17.2688;-32.2875;
2.977022;0.0317;0.2360;1.0296;-0.1210;0.0371;0.0783;21.9750;-17.2688;-32.2875;
2.998095;0.0317;0.2360;1.0296;-0.1210;0.0371;0.0783;21.9750;-17.2688;-32.2875;
3.000522;0.0317;0.2360;1.0296;-0.1210;0.0371;0.0783;21.9750;-17.2688;-32.2875;
3.018856;-0.0582;0.1723;0.9851;-0.1210;0.0371;0.0783;21.9750;-17.2688;-32.2875;
3.022167;-0.0582;0.1723;0.9851;-0.1210;0.0371;0.0783;22.8375;-19.2563;-32.7938;
