time;gFx;gFy;gFz;TgF
110.741948656;-0.0551;-0.0285;1.2967;1.298
110.746274437;-0.0446;-0.0150;1.3185;1.319
110.767438187;-0.0311;-0.0048;1.3307;1.331
110.76886225;-0.0216;0.0038;1.3442;1.344
110.769212302;-0.0177;0.0150;1.3606;1.361
110.769495895;-0.0147;0.0212;1.3696;1.370
110.769781989;-0.0091;0.0277;1.3823;1.383
110.770066364;-0.0106;0.0287;1.3845;1.385
110.770348812;-0.0059;0.0302;1.3867;1.387
110.770706625;-0.0062;0.0307;1.3855;1.386
110.771004437;-0.0128;0.0324;1.3798;1.380
110.772718448;-0.0191;0.0297;1.3689;1.369
110.773213448;-0.0216;0.0258;1.3517;1.352
110.775994593;-0.0218;0.0246;1.3388;1.339
110.77672527;-0.0299;0.0212;1.3119;1.312
110.780251677;-0.0323;0.0219;1.2853;1.286
110.781461833;-0.0453;0.0194;1.2650;1.266
110.785298343;-0.0526;0.0231;1.2506;1.252
110.786954385;-0.0607;0.0194;1.2207;1.222
110.790017823;-0.0724;0.0219;1.1956;1.198
110.793215166;-0.0744;0.0194;1.1721;1.175
110.795645948;-0.0773;0.0192;1.1435;1.146
110.79808251;-0.0888;0.0175;1.1210;1.125
110.801494645;-0.0866;0.0146;1.0985;1.102
110.802065687;-0.0895;0.0128;1.0848;1.089
110.806949958;-0.0954;0.0067;1.0789;1.083
110.807605843;-0.0991;0.0067;1.0650;1.070
110.812710687;-0.0998;0.0133;1.0542;1.059
110.813677041;-0.1027;0.0107;1.0430;1.048
110.814126468;-0.1047;0.0067;1.0301;1.035
110.817860739;-0.1105;-0.0006;1.0181;1.024
110.819290948;-0.1098;-0.0028;1.0088;1.015
110.823023395;-0.1157;-0.0067;1.0027;1.009
110.830032041;-0.1208;-0.0084;0.9890;0.996
110.831007614;-0.1206;-0.0143;0.9802;0.988
110.831434385;-0.1223;-0.0209;0.9790;0.987
110.832088656;-0.1196;-0.0165;0.9746;0.982
110.834583968;-0.1188;-0.0199;0.9739;0.981
110.8393735;-0.1145;-0.0209;0.9824;0.989
110.840036312;-0.1047;-0.0192;0.9887;0.994
110.842596416;-0.0981;-0.0182;0.9946;1.000
110.846722458;-0.0942;-0.0153;1.0086;1.013
110.848812614;-0.0910;-0.0162;1.0237;1.028
110.851354541;-0.0885;-0.0184;1.0337;1.038
110.852037145;-0.0827;-0.0206;1.0352;1.039
110.85402475;-0.0822;-0.0265;1.0345;1.038
110.858184854;-0.0829;-0.0287;1.0303;1.034
110.871795895;-0.0837;-0.0302;1.0318;1.036
110.872872354;-0.0854;-0.0390;1.0286;1.033
110.873383083;-0.0827;-0.0426;1.0173;1.022
110.87384251;-0.0741;-0.0468;1.0081;1.012
110.8742985;-0.0688;-0.0487;1.0044;1.008
110.874755375;-0.0668;-0.0490;0.9936;0.997
110.875174333;-0.0597;-0.0487;0.9797;0.983
110.904610948;-0.0555;-0.0431;0.9716;0.974
110.905532093;-0.0543;-0.0363;0.9628;0.965
110.906011364;-0.0482;-0.0302;0.9533;0.955
110.90644876;-0.0419;-0.0258;0.9489;0.950
110.906861573;-0.0389;-0.0184;0.9435;0.944
110.907265427;-0.0357;-0.0145;0.9294;0.930
110.907641573;-0.0326;-0.0072;0.9147;0.915
110.908022875;-0.0299;-0.0043;0.8961;0.897
110.908420479;-0.0201;0.0006;0.8809;0.881
110.908823812;-0.0179;0.0063;0.8665;0.867
110.909209229;-0.0150;0.0097;0.8484;0.849
110.909604125;-0.0123;0.0116;0.8260;0.826
110.910002562;-0.0113;0.0126;0.8159;0.816
110.910394906;-0.0101;0.0160;0.8103;0.811
110.913996156;-0.0096;0.0187;0.8000;0.800
110.915109593;-0.0135;0.0165;0.7893;0.790
110.918261312;-0.0147;0.0148;0.7783;0.779
110.918794958;-0.0162;0.0165;0.7673;0.768
110.920056781;-0.0186;0.0116;0.7563;0.757
110.922747145;-0.0226;0.0036;0.7441;0.744
110.93026475;-0.0272;-0.0001;0.7257;0.726
110.931226989;-0.0233;-0.0052;0.7128;0.713
110.933648395;-0.0311;-0.0074;0.7011;0.702
110.937126625;-0.0282;-0.0094;0.6910;0.692
110.937823604;-0.0265;-0.0094;0.6918;0.692
110.940216;-0.0238;-0.0087;0.6893;0.690
110.942680843;-0.0191;-0.0092;0.6834;0.684
110.945449698;-0.0098;-0.0035;0.6849;0.685
110.950550947;-0.0052;0.0026;0.6922;0.692
110.95565876;-0.0037;0.0026;0.6896;0.690
110.956307666;-0.0013;0.0043;0.6913;0.691
110.956764958;-0.0030;-0.0004;0.6976;0.698
110.95716501;-0.0071;-0.0031;0.6954;0.695
110.957577145;-0.0098;-0.0028;0.6876;0.688
110.961315531;-0.0120;-0.0092;0.6888;0.689
110.962728187;-0.0086;-0.0109;0.6788;0.679
110.968189593;-0.0147;-0.0179;0.6629;0.663
110.97357626;-0.0155;-0.0238;0.6563;0.657
110.974314645;-0.0032;-0.0314;0.6436;0.644
110.974713708;-0.0023;-0.0387;0.6416;0.643
110.979013864;-0.0162;-0.0421;0.6597;0.661
110.979983031;-0.0230;-0.0419;0.6512;0.653
110.981724645;-0.0235;-0.0436;0.6343;0.636
110.986360166;-0.0243;-0.0443;0.6416;0.644
110.987784125;-0.0265;-0.0502;0.6497;0.652
110.99125475;-0.0248;-0.0517;0.6536;0.656
110.993735739;-0.0204;-0.0544;0.6527;0.655
110.997550531;-0.0155;-0.0600;0.6497;0.653
111.000224645;-0.0174;-0.0649;0.6522;0.656
111.001153916;-0.0167;-0.0700;0.6688;0.673
111.001669645;-0.0226;-0.0693;0.6773;0.681
111.004495479;-0.0282;-0.0793;0.6937;0.699
111.019133239;-0.0338;-0.0837;0.7069;0.713
111.020187666;-0.0367;-0.0820;0.7174;0.723
111.020627666;-0.0399;-0.0893;0.7292;0.736
111.021056833;-0.0455;-0.0908;0.7443;0.751
111.021469854;-0.0441;-0.0981;0.7609;0.769
111.021895583;-0.0450;-0.0984;0.7695;0.777
111.048395427;-0.0490;-0.1035;0.7736;0.782
111.04989777;-0.0546;-0.1072;0.7908;0.800
111.05037225;-0.0646;-0.1179;0.7971;0.808
111.050758708;-0.0626;-0.1267;0.7917;0.804
111.05115277;-0.0798;-0.1321;0.7861;0.801
111.051557718;-0.0849;-0.1404;0.7866;0.804
111.05195402;-0.0939;-0.1490;0.7768;0.797
111.052347562;-0.0993;-0.1592;0.7758;0.798
111.052957614;-0.1020;-0.1612;0.7783;0.801
111.053335739;-0.1040;-0.1632;0.7891;0.812
111.053733031;-0.0927;-0.1585;0.7930;0.814
111.054128968;-0.0885;-0.1546;0.8066;0.826
111.0545285;-0.0812;-0.1465;0.8120;0.829
111.056848395;-0.0812;-0.1351;0.8240;0.839
111.058562041;-0.0734;-0.1245;0.8489;0.861
111.059100531;-0.0758;-0.1174;0.8734;0.884
111.063864125;-0.0700;-0.1133;0.8846;0.895
111.066773708;-0.0656;-0.0993;0.9010;0.909
111.067442822;-0.0651;-0.0940;0.9198;0.927
111.0702835;-0.0577;-0.0876;0.9301;0.936
111.076189593;-0.0534;-0.0796;0.9479;0.953
111.079083291;-0.0531;-0.0761;0.9575;0.962
111.080091729;-0.0409;-0.0598;0.9773;0.980
111.080554645;-0.0429;-0.0541;0.9900;0.992
111.088029854;-0.0328;-0.0492;1.0002;1.002
111.088764125;-0.0282;-0.0417;1.0269;1.028
111.08920876;-0.0150;-0.0358;1.0469;1.048
111.09121027;-0.0081;-0.0292;1.0606;1.061
111.091791052;-0.0035;-0.0312;1.0780;1.078
111.094788187;-0.0042;-0.0277;1.0919;1.092
111.09823975;-0.0042;-0.0263;1.0992;1.100
111.099009489;-0.0074;-0.0253;1.1146;1.115
111.104143187;-0.0064;-0.0199;1.1254;1.126
111.108577822;-0.0098;-0.0270;1.1337;1.134
111.109291677;-0.0120;-0.0258;1.1428;1.143
111.112582406;-0.0147;-0.0265;1.1525;1.153
111.113654281;-0.0182;-0.0326;1.1606;1.161
111.115740583;-0.0243;-0.0402;1.1655;1.166
111.116388447;-0.0279;-0.0468;1.1748;1.176
111.120713187;-0.0333;-0.0529;1.1838;1.185
111.122524802;-0.0392;-0.0578;1.1872;1.189
111.129038031;-0.0450;-0.0712;1.1938;1.197
111.132710114;-0.0482;-0.0732;1.2048;1.208
111.133413916;-0.0531;-0.0771;1.2114;1.215
111.134368395;-0.0546;-0.0781;1.2148;1.219
111.134876937;-0.0575;-0.0835;1.2273;1.232
111.138248708;-0.0629;-0.0845;1.2327;1.237
111.140294906;-0.0658;-0.0866;1.2342;1.239
111.150205531;-0.0719;-0.0893;1.2354;1.241
111.151446052;-0.0768;-0.0881;1.2344;1.240
111.151909125;-0.0761;-0.0886;1.2456;1.251
111.152251677;-0.0780;-0.0886;1.2471;1.253
111.154219593;-0.0734;-0.0798;1.2547;1.259
111.154830375;-0.0773;-0.0727;1.2676;1.272
111.156665062;-0.0780;-0.0656;1.2659;1.270
111.182647874;-0.0685;-0.0527;1.2667;1.270
111.183568135;-0.0648;-0.0336;1.2664;1.269
111.184001677;-0.0621;-0.0175;1.2591;1.261
