
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
2.088663;-0.0508;0.3508;0.6119;0.7837;0.5764;-0.0092;10.1625;-2.3625;-52.1438;
2.091374;-0.0508;0.3508;0.6119;1.0010;-0.0340;-0.0864;10.1625;-2.3625;-52.1438;
2.093087;-0.0900;0.3576;0.5194;1.0010;-0.0340;-0.0864;10.1625;-2.3625;-52.1438;
2.116310;-0.0900;0.3576;0.5194;1.0010;-0.0340;-0.0864;10.1625;-2.3625;-52.1438;
2.117362;-0.1005;0.3782;0.5435;1.0010;-0.0340;-0.0864;10.1625;-2.3625;-52.1438;
2.127436;-0.1005;0.3782;0.5435;0.9879;-0.0312;0.0427;10.1625;-2.3625;-52.1438;
2.130526;-0.1240;0.3680;0.6817;0.9879;-0.0312;0.0427;10.1625;-2.3625;-52.1438;
2.131867;-0.1240;0.3680;0.6817;0.9879;-0.0312;0.0427;10.5188;-6.5250;-49.5000;
2.156715;-0.1566;0.3677;0.8850;0.9879;-0.0312;0.0427;10.5188;-6.5250;-49.5000;
2.178239;-0.1566;0.3677;0.8850;0.9879;-0.0312;0.0427;10.5188;-6.5250;-49.5000;
2.180205;-0.1424;0.3833;0.9934;0.9879;-0.0312;0.0427;10.5188;-6.5250;-49.5000;
2.182037;-0.1424;0.3833;0.9934;0.9879;-0.0312;0.0427;10.5188;-6.5250;-49.5000;
2.183212;-0.1424;0.3833;0.9934;0.9879;-0.0312;0.0427;11.4563;-6.6188;-49.5938;
2.209438;-0.0887;0.4015;0.9839;0.9879;-0.0312;0.0427;11.4563;-6.6188;-49.5938;
2.211406;-0.0887;0.4015;0.9839;-0.6511;0.5236;0.6449;11.4563;-6.6188;-49.5938;
2.223518;-0.0946;0.3432;0.9641;-0.6511;0.5236;0.6449;11.4563;-6.6188;-49.5938;
2.230479;-0.0739;0.2844;1.0099;-0.6511;0.5236;0.6449;11.4563;-6.6188;-49.5938;
2.231903;-0.0739;0.2844;1.0099;-0.6511;0.5236;0.6449;13.3500;-3.4688;-51.7500;
2.236555;-0.0739;0.2844;1.0099;-0.6511;0.5236;0.6449;13.3500;-3.4688;-51.7500;
2.287817;-0.0739;0.2844;1.0099;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.290326;0.0058;0.2667;1.2565;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.291973;0.1466;0.2673;1.3351;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.293497;0.2017;0.2762;1.2183;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.298139;0.2017;0.2762;1.2183;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.299505;0.2017;0.2762;1.2183;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.327660;0.0734;0.2553;1.1232;-1.9709;-0.0082;1.0351;13.3500;-3.4688;-51.7500;
2.329060;0.0734;0.2553;1.1232;-1.7391;-0.4425;0.4389;13.3500;-3.4688;-51.7500;
2.330269;-0.1066;0.2146;1.0665;-1.7391;-0.4425;0.4389;13.3500;-3.4688;-51.7500;
2.331201;-0.1066;0.2146;1.0665;-1.7391;-0.4425;0.4389;12.0188;3.0000;-49.5375;
2.357688;-0.1819;0.1979;1.0166;-1.7391;-0.4425;0.4389;12.0188;3.0000;-49.5375;
2.360341;-0.1819;0.1979;1.0166;-1.7391;-0.4425;0.4389;12.0188;3.0000;-49.5375;
2.380551;-0.1819;0.1979;1.0166;-1.7391;-0.4425;0.4389;12.8625;7.5563;-48.3750;
2.381923;-0.1559;0.1897;0.7900;-1.7391;-0.4425;0.4389;12.8625;7.5563;-48.3750;
2.408981;-0.0812;0.2040;0.5919;-1.7391;-0.4425;0.4389;12.8625;7.5563;-48.3750;
2.412087;-0.0812;0.2040;0.5919;-0.9770;1.3112;-0.1373;12.8625;7.5563;-48.3750;
2.417679;-0.0599;0.2284;0.4755;-0.9770;1.3112;-0.1373;12.8625;7.5563;-48.3750;
2.419690;-0.0599;0.2284;0.4755;-0.9770;1.3112;-0.1373;12.8625;7.5563;-48.3750;
2.420879;-0.0599;0.2284;0.4755;-0.9770;1.3112;-0.1373;12.8625;7.5563;-48.3750;
2.431409;-0.1239;0.2468;0.4669;-0.9770;1.3112;-0.1373;12.8625;7.5563;-48.3750;
2.432852;-0.1239;0.2468;0.4669;-0.9770;1.3112;-0.1373;17.4938;10.5938;-48.3563;
2.479250;-0.1980;0.2391;0.6639;-0.9770;1.3112;-0.1373;17.4938;10.5938;-48.3563;
2.481357;-0.1515;0.2204;0.8378;-0.9770;1.3112;-0.1373;17.4938;10.5938;-48.3563;
2.482978;-0.1515;0.2204;0.8378;-0.9770;1.3112;-0.1373;17.4938;10.5938;-48.3563;
2.488621;-0.1515;0.2204;0.8378;-1.2842;0.4465;-0.1995;17.4938;10.5938;-48.3563;
